入网时间,套餐价格,每月流量,每月话费,每月通话时长,欠费金额,欠费月份数
69.0,59.0,5.22119140625,93.4333333333,730.241666667,0.0,0.0
28.0,389.0,1178.99788411,390.833333333,690.213888889,0.0,0.0
23.0,289.0,0.0,0.0,0.0,0.0,0.0
19.0,89.0,0.0,89.0,0.0,500.69,9.0
56.0,159.0,17.7122395833,1.06666666667,498.283333333,0.0,0.0
28.0,389.0,458.567708333,393.225,522.411111111,0.0,0.0
47.0,159.0,0.0,0.0,0.0,0.0,0.0
60.0,89.0,0.0667317708333,89.5166666667,0.0,89.0,1.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
14.0,19.0,154.176595052,99.1333333333,558.833333333,0.0,0.0
37.0,159.0,184.959798177,34.135,1265.49444444,0.0,0.0
28.0,389.0,1261.69807943,390.723333333,269.722222222,100.0,1.0
21.0,159.0,0.0,0.0,78.4944444444,0.0,0.0
14.0,19.0,186.313802083,46.1933333333,494.688888889,0.0,0.0
48.0,89.0,724.473144531,424.483333333,2747.63333333,0.0,0.0
57.0,80.0,678.489583333,134.916666667,731.872222222,0.0,0.0
22.0,389.0,703.056640625,399.0,459.0,0.0,0.0
19.0,159.0,0.0,0.0,0.0,0.0,0.0
20.0,389.0,0.0,392.0,0.0,614.0,2.0
15.0,159.0,0.0,0.0,5.97222222222,0.0,0.0
41.0,129.0,367.238769531,120.078333333,391.247222222,0.0,0.0
23.0,89.0,0.0,89.0,0.0,177.0,3.0
79.0,159.0,0.0,15.0283333333,0.0,0.0,0.0
28.0,389.0,776.244303385,390.833333333,1238.54444444,31.66,1.0
39.0,89.0,2.02701822917,81.6666666667,11.6583333333,0.0,0.0
39.0,89.0,1.50244140625,91.6666666667,60.4638888889,0.0,0.0
12.0,89.0,0.0,0.0,0.0,0.0,0.0
25.0,89.0,0.0,89.0,0.0,177.0,3.0
49.0,159.0,0.0,4.0,0.0,0.0,0.0
26.0,389.0,614.978841146,423.52,808.308333333,0.0,0.0
48.0,159.0,227.395670573,33.025,307.177777778,0.0,0.0
48.0,159.0,20.7120768229,61.9,492.397222222,0.0,0.0
26.0,159.0,0.0,0.05,303.938888889,0.0,0.0
36.0,159.0,93.7104492188,57.2483333333,211.811111111,0.0,0.0
27.0,89.0,603.32421875,141.47,433.866666667,0.0,0.0
41.0,159.0,16.0415039062,5.26666666667,20.8194444444,0.0,0.0
25.0,159.0,0.0,49.0,0.0,0.0,0.0
51.0,159.0,0.00830078125,0.0,51.7805555556,0.0,0.0
56.0,159.0,81.4503580729,12.5883333333,478.083333333,0.0,0.0
59.0,209.0,538.78499349,105.105,31.0833333333,0.0,0.0
17.0,159.0,0.0,0.266666666667,199.838888889,0.0,0.0
57.0,99.0,0.0,2.0,0.0,0.0,0.0
16.0,39.0,0.0,66.55,170.572222222,61.9,3.0
21.0,389.0,882.127766927,393.833333333,551.258333333,0.0,0.0
19.0,89.0,355.707356771,133.398333333,479.036111111,156.71,1.0
17.0,159.0,115.139485677,107.793333333,1457.79444444,0.0,0.0
23.0,159.0,0.0,0.0,0.0,0.0,0.0
28.0,159.0,261.09749349,75.41,345.4,0.0,0.0
21.0,159.0,0.0,10.4433333333,0.0,0.0,0.0
25.0,159.0,0.0,10.0,0.0,0.0,0.0
64.0,89.0,188.40608724,98.0,285.480555556,0.0,0.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
15.0,189.0,0.0,0.0,0.0,0.0,0.0
20.0,159.0,0.0,0.0,3.91388888889,0.0,0.0
28.0,389.0,696.476074219,396.666666667,407.477777778,49.85,1.0
63.0,119.0,0.0,2.0,0.0,0.0,0.0
26.0,389.0,175.346191406,395.0,275.541666667,0.0,0.0
32.0,89.0,204.143554688,115.1,359.708333333,0.0,0.0
36.0,199.0,307.873860677,26.6833333333,102.144444444,0.0,0.0
38.0,49.0,571.276692708,104.293333333,195.405555556,0.0,0.0
54.0,99.0,105.118652344,51.3333333333,270.675,0.0,0.0
41.0,129.0,36.76171875,84.1833333333,1248.53055556,0.0,0.0
43.0,159.0,0.0,4.37833333333,0.0,0.0,0.0
12.0,189.0,0.0,0.0,0.0,0.0,0.0
21.0,89.0,281.275065104,108.921666667,100.330555556,202.79,3.0
48.0,199.0,0.0,0.0,0.0,0.0,0.0
64.0,119.0,0.0,2.005,0.0,0.0,0.0
35.0,99.0,0.0,2.0,0.0,0.0,0.0
17.0,89.0,19.7229817708,110.59,359.288888889,106.96,2.0
20.0,89.0,0.0,95.0,0.0,65.0,1.0
76.0,159.0,0.0,4.0,0.0,0.0,0.0
41.0,129.0,53.4733072917,82.1233333333,614.163888889,0.0,0.0
28.0,389.0,1583.95410156,408.325,2050.15277778,0.0,0.0
27.0,389.0,0.428385416667,0.0333333333333,0.886111111111,0.0,0.0
28.0,389.0,1647.30338542,390.0,782.163888889,100.0,1.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
22.0,89.0,9.06412760417,99.1533333333,193.622222222,0.0,0.0
54.0,189.0,75.7299804688,190.0,433.016666667,0.0,0.0
14.0,19.0,7.42952473958,52.28,13.8777777778,0.0,0.0
19.0,89.0,8.64713541667,89.0,3.83333333333,118.0,2.0
38.0,89.0,0.1142578125,73.8833333333,65.425,134.7,3.0
15.0,89.0,340.638020833,113.331666667,372.844444444,0.0,0.0
72.0,159.0,1005.7952474,88.98,1064.36111111,0.0,0.0
23.0,129.0,836.497233073,202.708333333,578.408333333,167.25,1.0
49.0,159.0,237.802083333,97.885,450.602777778,0.0,0.0
38.0,159.0,0.0,1.08333333333,137.297222222,0.0,0.0
127.0,80.0,179.343424479,166.8,1367.33333333,0.0,0.0
19.0,389.0,862.088867188,1.0,171.852777778,0.0,0.0
54.0,159.0,298.826497396,157.815,1910.4,0.0,0.0
57.0,159.0,0.0,16.95,188.627777778,0.0,0.0
15.0,129.0,193.243489583,143.141666667,254.877777778,438.61,5.0
20.0,389.0,92.1658528646,394.0,56.775,0.0,0.0
26.0,389.0,0.0,0.0,0.0,0.0,0.0
39.0,69.0,0.0,60.2,250.886111111,0.0,0.0
27.0,389.0,321.315755208,15.09,660.391666667,0.0,0.0
28.0,389.0,1798.03271484,398.333333333,356.819444444,0.0,0.0
23.0,389.0,1621.97428385,397.961666667,285.661111111,390.0,1.0
22.0,159.0,0.0,0.0,0.0,0.0,0.0
13.0,19.0,30.8837890625,47.7833333333,289.591666667,0.0,0.0
22.0,89.0,68.6145833333,90.0,24.6444444444,0.0,0.0
33.0,159.0,0.0,6.0,0.0,0.0,0.0
35.0,129.0,167.494466146,146.525,446.430555556,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
14.0,19.0,177.376790365,44.8333333333,7.01944444444,0.0,0.0
30.0,389.0,272.405110677,391.0,507.430555556,0.0,0.0
22.0,89.0,455.284830729,104.201666667,465.475,0.0,0.0
24.0,89.0,0.0,89.0,0.0,177.0,3.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
56.0,199.0,0.0,0.0,0.0,0.0,0.0
18.0,159.0,184.555013021,55.8266666667,393.930555556,0.0,0.0
65.0,159.0,3.61881510417,0.0,0.394444444444,0.0,0.0
44.0,159.0,37.4612630208,87.0333333333,457.361111111,0.0,0.0
27.0,389.0,3.75618489583,0.0,411.288888889,0.0,0.0
89.0,599.0,2.46565755208,504.983333333,568.405555556,0.0,0.0
28.0,389.0,0.0,0.0,0.0,0.0,0.0
23.0,389.0,1895.40299479,390.01,1218.51111111,390.0,1.0
28.0,389.0,895.465494792,394.916666667,765.511111111,6.05,1.0
19.0,389.0,964.571289062,398.0,280.488888889,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
54.0,99.0,0.0,2.565,0.0,0.0,0.0
12.0,39.0,110.967122396,47.42,610.327777778,9.02,1.0
39.0,39.0,0.0,60.0,0.0,140.6,3.0
28.0,389.0,0.0,1.0,0.0,0.0,0.0
28.0,389.0,737.408040365,395.0,128.697222222,0.0,0.0
22.0,89.0,105.021321615,113.926666667,277.461111111,0.0,0.0
40.0,159.0,169.443847656,68.3266666667,877.875,0.0,0.0
36.0,19.0,153.956054688,41.0,170.097222222,0.0,0.0
27.0,89.0,0.0,100.833333333,0.0,215.0,3.0
15.0,389.0,284.091308594,390.0,151.702777778,8.0,1.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
27.0,389.0,1429.25520833,468.448333333,690.894444444,0.0,0.0
34.0,159.0,166.505045573,101.216666667,80.2055555556,0.0,0.0
24.0,159.0,0.0,10.0,0.0,0.0,0.0
44.0,159.0,0.0,0.0,0.0,0.0,0.0
61.0,159.0,0.0,0.3,196.127777778,0.0,0.0
41.0,159.0,6.046875,4.565,315.991666667,0.0,0.0
110.0,159.0,0.0,4.0,0.0,0.0,0.0
41.0,159.0,0.0,86.8333333333,0.0,32.52,1.0
36.0,99.0,0.076171875,11.4333333333,486.397222222,0.0,0.0
45.0,99.0,40.4680989583,36.2816666667,381.680555556,0.0,0.0
40.0,99.0,186.881022135,20.5333333333,690.333333333,0.0,0.0
26.0,389.0,0.0,0.0,0.0,0.0,0.0
39.0,39.0,0.0,60.0,0.0,191.7,8.0
14.0,89.0,0.0,90.0,0.0,481.96,9.0
25.0,89.0,0.0,89.0,0.0,176.12,3.0
41.0,159.0,183.622070312,62.545,939.458333333,0.0,0.0
55.0,99.0,50.1925455729,66.2166666667,405.694444444,0.0,0.0
55.0,159.0,0.0,19.7133333333,0.0,0.0,0.0
146.0,129.0,125.007324219,163.45,882.45,0.0,0.0
20.0,89.0,0.0,89.0,0.0,177.0,3.0
37.0,159.0,0.0,5.03166666667,0.0,0.0,0.0
12.0,329.0,0.0,0.0,0.0,0.0,0.0
56.0,89.0,0.0,94.5,0.0,186.0,3.0
51.0,159.0,0.0,0.0166666666667,11.4694444444,0.0,0.0
59.0,159.0,0.0,7.03333333333,2.06388888889,0.0,0.0
42.0,159.0,0.376953125,6.15,12.0277777778,0.0,0.0
45.0,209.0,79.6189778646,17.425,343.208333333,0.0,0.0
48.0,199.0,0.0,0.0,0.0,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
21.0,389.0,0.0,0.0,0.0,0.0,0.0
26.0,159.0,0.0,0.0,0.0,0.0,0.0
28.0,389.0,1019.38427734,399.666666667,491.619444444,0.0,0.0
65.0,80.0,561.296223958,279.655,3649.41666667,0.0,0.0
17.0,159.0,0.0890299479167,0.0,12.4694444444,0.0,0.0
54.0,159.0,349.98046875,17.065,403.427777778,0.0,0.0
27.0,389.0,16.6319986979,0.681666666667,190.991666667,0.0,0.0
13.0,129.0,332.139322917,134.256666667,788.933333333,0.0,0.0
35.0,159.0,0.0,4.0,0.0,0.0,0.0
44.0,159.0,0.0,0.0333333333333,242.744444444,0.0,0.0
12.0,19.0,368.243977865,89.5716666667,298.3,33.75,1.0
41.0,129.0,61.4116210938,82.0333333333,275.788888889,0.0,0.0
28.0,159.0,0.349772135417,15.1166666667,262.294444444,0.0,0.0
54.0,159.0,143.956380208,132.703333333,2077.83055556,0.0,0.0
22.0,129.0,0.0,152.333333333,58.8361111111,159.0,1.0
131.0,209.0,0.0,4.33333333333,0.0,0.0,0.0
16.0,389.0,0.0,0.0,0.0,0.0,0.0
45.0,159.0,0.0,0.0,0.0,0.0,0.0
27.0,89.0,0.0,104.166666667,0.0,235.0,3.0
19.0,389.0,842.581542969,17.5316666667,484.511111111,0.0,0.0
82.0,139.0,0.0,6.19,0.0,0.0,0.0
38.0,159.0,382.290852865,142.115,1310.62222222,0.0,0.0
115.0,89.0,29.7005208333,102.591666667,361.408333333,0.0,0.0
15.0,389.0,413.784179688,389.5,288.916666667,0.0,0.0
28.0,389.0,870.943359375,390.333333333,242.202777778,0.0,0.0
22.0,489.0,671.741699219,490.0,707.125,490.0,1.0
41.0,159.0,928.898111979,141.411666667,994.419444444,0.0,0.0
42.0,299.0,0.0,4.0,0.0,0.0,0.0
121.0,99.0,40.4241536458,37.37,252.627777778,0.0,0.0
20.0,389.0,1300.2125651,526.775,3315.10277778,1217.65,2.0
14.0,389.0,0.0,0.0,0.0,0.0,0.0
39.0,89.0,1.5185546875,70.0,2.26388888889,73.8,1.0
25.0,89.0,104.4609375,96.14,472.708333333,0.0,0.0
13.0,129.0,0.0,0.0,0.0,0.0,0.0
28.0,89.0,0.0,90.0,0.0,180.0,3.0
33.0,159.0,43.6184895833,3.16833333333,438.463888889,0.0,0.0
64.0,89.0,117.428222656,124.356666667,710.963888889,0.0,0.0
28.0,389.0,1723.28385417,400.0,413.361111111,0.0,0.0
27.0,89.0,113.080078125,105.398333333,633.9,0.0,0.0
13.0,159.0,0.0,0.0,0.0,0.0,0.0
28.0,389.0,1606.3898112,418.658333333,2003.06944444,0.0,0.0
14.0,389.0,0.0,0.0,0.0,0.0,0.0
42.0,159.0,0.03955078125,66.3966666667,232.283333333,0.0,0.0
18.0,389.0,1115.76888021,390.0,362.758333333,0.0,0.0
19.0,389.0,26.7874348958,390.088333333,33.4166666667,0.0,0.0
28.0,389.0,1005.3758138,389.0,551.986111111,289.0,1.0
25.0,389.0,1383.00602214,390.0,400.697222222,0.0,0.0
70.0,159.0,1121.56445312,116.993333333,713.094444444,0.0,0.0
23.0,159.0,0.0,10.0,0.0,0.0,0.0
28.0,389.0,0.0,0.0,0.0,0.0,0.0
12.0,39.0,12.6163736979,40.0,34.1944444444,0.0,0.0
27.0,100.0,373.831217448,148.666666667,724.7,110.2,1.0
13.0,89.0,0.0,90.0,6.73888888889,0.0,0.0
154.0,389.0,186.672688802,406.033333333,1846.53333333,0.0,0.0
28.0,389.0,1262.84375,390.041666667,711.7,0.0,0.0
131.0,159.0,0.0,13.0,0.0,0.0,0.0
24.0,159.0,0.03564453125,48.735,978.355555556,0.0,0.0
49.0,159.0,0.0,53.7616666667,20.1805555556,0.0,0.0
21.0,60.0,410.365885417,176.326666667,987.3,0.0,0.0
15.0,159.0,0.0,0.0616666666667,115.65,0.0,0.0
21.0,389.0,797.649251302,390.0,824.983333333,0.0,0.0
26.0,289.0,1033.32568359,289.0,162.677777778,0.0,0.0
25.0,89.0,87.9138997396,91.5083333333,372.9,168.25,3.0
22.0,89.0,0.0,90.0,0.0,481.13,9.0
17.0,159.0,144.761067708,79.9366666667,120.411111111,0.0,0.0
22.0,89.0,319.018880208,94.575,686.658333333,0.0,0.0
54.0,199.0,8.84944661458,70.9666666667,126.477777778,0.0,0.0
47.0,99.0,0.0,2.0,0.0,0.0,0.0
57.0,159.0,0.0,5.31666666667,204.888888889,0.0,0.0
60.0,159.0,9.56315104167,64.1,276.419444444,0.0,0.0
23.0,209.0,40.3697916667,5.57166666667,332.611111111,0.0,0.0
23.0,389.0,721.993977865,389.0,448.880555556,778.0,2.0
24.0,289.0,0.0,290.0,0.0,0.0,0.0
24.0,129.0,82.2023111979,134.616666667,479.108333333,0.0,0.0
26.0,289.0,137.686035156,298.225,1288.30277778,7.61,1.0
39.0,69.0,0.0104166666667,62.7,233.388888889,0.0,0.0
70.0,209.0,0.0,9.99333333333,0.0,0.0,0.0
25.0,89.0,40.7267252604,94.0,57.2694444444,192.0,3.0
57.0,159.0,0.0,5.0,0.0,0.0,0.0
51.0,19.0,616.030436198,49.855,247.411111111,0.0,0.0
52.0,159.0,218.632324219,90.9716666667,101.122222222,0.0,0.0
48.0,159.0,64.0623372396,29.1333333333,335.408333333,0.0,0.0
12.0,89.0,188.194498698,90.3366666667,161.397222222,59.0,1.0
12.0,389.0,0.0,0.0,0.0,0.0,0.0
26.0,389.0,20.8051757812,29.4166666667,680.013888889,54.0,1.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
37.0,159.0,74.4272460938,18.4366666667,186.833333333,0.0,0.0
16.0,389.0,363.618977865,392.0,382.488888889,0.0,0.0
16.0,389.0,763.030110677,390.0,852.575,0.0,0.0
21.0,389.0,0.0,0.0,0.0,0.0,0.0
43.0,159.0,0.0,4.24666666667,0.0,0.0,0.0
41.0,159.0,0.0476888020833,16.6166666667,80.0555555556,0.0,0.0
14.0,89.0,20.9200846354,92.0,39.4611111111,0.0,0.0
36.0,159.0,31.8204752604,2.61666666667,2.79444444444,0.0,0.0
14.0,89.0,406.216145833,96.7083333333,141.938888889,0.0,0.0
28.0,389.0,1.52555338542,390.0,113.672222222,161.72,2.0
62.0,19.0,705.312011719,83.51,714.327777778,0.0,0.0
20.0,89.0,0.0,89.0,0.0,177.0,3.0
14.0,89.0,0.291178385417,92.0,5.225,0.0,0.0
49.0,159.0,107.935709635,69.4383333333,317.091666667,0.0,0.0
14.0,89.0,171.876464844,105.651666667,237.141666667,71.91,2.0
131.0,209.0,0.0,68.76,0.0,0.0,0.0
19.0,389.0,1661.26041667,80.85,1732.21666667,0.0,0.0
41.0,159.0,94.7311197917,92.705,135.580555556,8.53,1.0
28.0,389.0,0.0,390.0,70.0388888889,0.0,0.0
45.0,159.0,281.891927083,89.4266666667,4.575,0.0,0.0
28.0,189.0,289.596191406,17.78,379.436111111,0.0,0.0
20.0,389.0,866.078125,399.666666667,655.522222222,0.0,0.0
20.0,89.0,0.0,89.0,0.0,177.0,3.0
95.0,159.0,18.8642578125,66.8666666667,413.725,0.0,0.0
21.0,389.0,792.20328776,393.0,225.452777778,0.0,0.0
21.0,389.0,1472.66943359,422.19,248.988888889,0.0,0.0
26.0,389.0,426.967936198,13.715,284.408333333,0.0,0.0
53.0,99.0,0.0,2.0,0.0,0.0,0.0
22.0,389.0,333.124023438,389.0,718.294444444,0.0,0.0
44.0,159.0,0.0,0.0,0.0,0.0,0.0
47.0,89.0,14.3400065104,90.4833333333,114.680555556,0.0,0.0
48.0,159.0,528.408040365,35.945,53.7055555556,0.0,0.0
27.0,189.0,0.0,0.0,0.0,0.0,0.0
12.0,89.0,0.0,0.0,0.0,0.0,0.0
28.0,159.0,8.31819661458,5.02333333333,39.8166666667,0.0,0.0
27.0,129.0,656.446614583,635.806666667,2391.52222222,0.0,0.0
27.0,289.0,1.29915364583,300.55,87.7111111111,299.8,1.0
79.0,209.0,1764.36686198,357.786666667,1918.08055556,0.0,0.0
40.0,159.0,0.0,4.0,0.0,0.0,0.0
14.0,129.0,0.0,0.0,0.0,0.0,0.0
12.0,89.0,0.0,89.0,0.0805555555556,0.0,0.0
24.0,159.0,0.0,49.0,0.0,0.0,0.0
27.0,389.0,795.868489583,393.146666667,1288.30555556,0.0,0.0
20.0,159.0,205.133138021,22.2166666667,582.022222222,0.0,0.0
26.0,159.0,0.0,0.0,0.0,0.0,0.0
16.0,89.0,63.1139322917,98.04,190.638888889,126.04,2.0
56.0,159.0,101.049804688,87.5416666667,786.375,0.0,0.0
147.0,159.0,0.0,4.0,0.0,0.0,0.0
42.0,199.0,35.4537760417,0.678333333333,9.51388888889,0.0,0.0
57.0,159.0,0.0,4.0,0.0,0.0,0.0
13.0,129.0,0.0,0.0,0.0,0.0,0.0
103.0,189.0,306.89860026,312.666666667,599.986111111,0.0,0.0
25.0,159.0,0.0,10.0,0.0,0.0,0.0
133.0,159.0,0.0,4.0,0.0,0.0,0.0
44.0,99.0,59.2888997396,4.41333333333,172.805555556,0.0,0.0
25.0,89.0,0.0,90.0,0.0,0.0,0.0
53.0,159.0,0.0,4.03333333333,0.0,0.0,0.0
60.0,159.0,0.2353515625,57.0166666667,3.29722222222,0.0,0.0
62.0,19.0,512.224609375,60.2116666667,617.030555556,0.0,0.0
27.0,389.0,723.094238281,390.996666667,1317.16111111,0.0,0.0
96.0,159.0,424.231282552,230.238333333,1592.20277778,56.76,1.0
12.0,389.0,0.0,0.0,0.0,0.0,0.0
27.0,159.0,30.1004231771,51.265,11.0111111111,0.0,0.0
24.0,89.0,257.347981771,149.366666667,29.8083333333,210.96,4.0
60.0,159.0,83.353515625,60.345,152.075,0.0,0.0
54.0,36.0,0.0,3.05666666667,0.0,0.0,0.0
44.0,159.0,0.0,0.0,0.0,0.0,0.0
22.0,89.0,50.3777669271,90.8333333333,230.986111111,0.0,0.0
14.0,389.0,565.99625651,390.0,369.047222222,0.0,0.0
23.0,389.0,548.516601562,393.55,465.838888889,386.16,2.0
39.0,89.0,0.623209635417,82.1666666667,600.811111111,0.0,0.0
49.0,159.0,0.0,0.1,7.9,0.0,0.0
24.0,159.0,0.0,5.0,0.0,0.0,0.0
22.0,89.0,318.280924479,101.641666667,115.644444444,0.0,0.0
28.0,389.0,0.0,0.0,0.0,0.0,0.0
46.0,159.0,0.0,65.0,0.0,0.0,0.0
26.0,389.0,3.1962890625,16.3666666667,833.422222222,0.0,0.0
28.0,389.0,37.4353841146,3.42166666667,56.3111111111,1.0,1.0
128.0,159.0,289.318847656,155.418333333,939.536111111,0.0,0.0
14.0,389.0,0.0,0.0,0.0,0.0,0.0
63.0,159.0,79.7516276042,57.1333333333,114.483333333,0.0,0.0
23.0,389.0,0.0,0.0,64.3,0.0,0.0
15.0,189.0,0.0,0.0,0.0,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
27.0,389.0,994.864746094,418.425,1679.44722222,0.0,0.0
69.0,159.0,2.22623697917,73.585,44.1527777778,0.0,0.0
27.0,100.0,0.0,120.0,151.088888889,100.0,1.0
35.0,89.0,0.0,91.7666666667,243.391666667,0.0,0.0
50.0,99.0,426.358886719,164.293333333,114.952777778,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
25.0,389.0,0.0734049479167,4.16666666667,159.752777778,0.0,0.0
12.0,39.0,23.7451171875,45.1666666667,171.883333333,0.36,1.0
28.0,389.0,2761.79378255,459.166666667,766.177777778,0.0,0.0
28.0,389.0,710.781738281,391.0,611.355555556,0.0,0.0
23.0,189.0,556.931803385,579.5,3235.98611111,0.0,0.0
26.0,389.0,0.824055989583,0.0,614.377777778,0.0,0.0
18.0,389.0,1117.32389323,392.0,257.180555556,160.23,1.0
42.0,159.0,112.908854167,5.93333333333,24.6638888889,0.0,0.0
73.0,159.0,0.0,1.33333333333,0.0,0.0,0.0
26.0,389.0,0.0,0.0,0.0,0.0,0.0
22.0,89.0,103.52360026,125.0,71.3222222222,0.0,0.0
45.0,159.0,0.0,0.0,0.0,0.0,0.0
25.0,129.0,493.061523438,180.431666667,169.619444444,0.0,0.0
37.0,159.0,0.0,4.0,0.0,0.0,0.0
15.0,159.0,0.900716145833,15.2333333333,82.0722222222,0.0,0.0
23.0,159.0,0.0,9.95333333333,0.0,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
27.0,89.0,0.0,90.0,0.0,539.39,9.0
42.0,159.0,0.0,0.0,0.0,0.0,0.0
107.0,159.0,269.308268229,87.4066666667,180.636111111,0.0,0.0
29.0,209.0,4.63899739583,11.6516666667,496.552777778,0.0,0.0
72.0,389.0,51.5294596354,372.946666667,818.225,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
25.0,189.0,0.0,189.0,0.0,387.0,3.0
41.0,79.0,0.0,2.01666666667,0.0,0.0,0.0
19.0,389.0,2018.52034505,408.668333333,379.4,0.0,0.0
26.0,389.0,0.0,389.0,0.0,0.0,0.0
51.0,159.0,8.23893229167,0.266666666667,92.2888888889,0.0,0.0
25.0,89.0,0.0,89.0,0.0,254.0,5.0
28.0,89.0,401.286946615,141.823333333,719.711111111,21.77,1.0
25.0,89.0,351.648763021,91.8683333333,310.327777778,0.0,0.0
28.0,389.0,1325.35628255,433.066666667,111.230555556,38.09,1.0
54.0,159.0,0.0,5.0,0.0,0.0,0.0
25.0,389.0,1137.76774089,392.666666667,291.655555556,0.0,0.0
27.0,389.0,517.458333333,0.67,149.219444444,0.0,0.0
28.0,159.0,0.0,0.0,0.0,0.0,0.0
21.0,389.0,194.883626302,395.781666667,331.002777778,726.43,4.0
20.0,389.0,0.0,0.0,0.0,0.0,0.0
26.0,389.0,2.32291666667,0.0,0.0,0.0,0.0
27.0,389.0,0.0,389.0,270.844444444,0.0,0.0
41.0,129.0,53.724609375,82.0733333333,123.786111111,0.0,0.0
41.0,19.0,394.323404948,49.7533333333,344.238888889,0.0,0.0
23.0,159.0,64.9611002604,45.05,184.355555556,0.0,0.0
13.0,89.0,0.0,0.0,0.0,0.0,0.0
71.0,89.0,135.376627604,134.193333333,1060.38888889,37.43,1.0
49.0,89.0,220.723632812,139.453333333,338.886111111,351.32,3.0
41.0,159.0,20.9272460938,87.31,462.975,0.0,0.0
57.0,119.0,12.6140950521,10.2,201.894444444,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
22.0,129.0,144.854980469,0.333333333333,150.816666667,0.0,0.0
64.0,89.0,173.272623698,101.2,143.541666667,0.0,0.0
43.0,199.0,43.4659830729,2.01833333333,24.5277777778,0.0,0.0
57.0,159.0,0.0,0.045,0.486111111111,0.0,0.0
17.0,129.0,69.2644856771,159.52,497.188888889,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
29.0,159.0,0.0,10.1866666667,0.0,0.0,0.0
14.0,89.0,300.563313802,147.198333333,711.708333333,0.0,0.0
220.0,199.0,0.0,4.0,0.0,0.0,0.0
49.0,99.0,0.0,8.33333333333,0.0,0.0,0.0
19.0,159.0,391.805501302,138.621666667,357.330555556,0.0,0.0
27.0,289.0,14.5436197917,296.0,0.0,0.0,0.0
45.0,159.0,1145.48990885,215.14,812.127777778,0.0,0.0
39.0,89.0,0.0,56.6666666667,0.0,100.0,2.0
51.0,89.0,247.239257812,268.516666667,1017.69166667,0.0,0.0
41.0,159.0,10.5271809896,86.8333333333,4.82777777778,0.0,0.0
49.0,99.0,153.071777344,48.6816666667,552.019444444,0.0,0.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
28.0,389.0,112.408854167,390.0,32.5611111111,0.0,0.0
16.0,389.0,1119.10742188,398.333333333,341.261111111,0.0,0.0
18.0,159.0,352.999511719,65.97,163.6,0.0,0.0
15.0,39.0,283.029459635,111.893333333,313.569444444,0.0,0.0
39.0,89.0,0.90869140625,80.85,109.941666667,118.1,2.0
15.0,389.0,0.0,0.0,0.0,0.0,0.0
26.0,89.0,413.454264323,96.055,408.691666667,0.0,0.0
13.0,89.0,0.0,90.0,0.0,60.0,1.0
74.0,389.0,329.846028646,393.456666667,804.047222222,0.0,0.0
14.0,89.0,0.0,92.0,0.0333333333333,237.6,4.0
42.0,159.0,1.18343098958,0.408333333333,194.033333333,0.0,0.0
12.0,19.0,225.833007812,42.1666666667,47.5861111111,0.07,1.0
28.0,389.0,1803.14876302,411.666666667,457.980555556,0.0,0.0
22.0,89.0,0.0,90.0,0.0,326.0,6.0
39.0,39.0,0.0,60.0,0.0916666666667,276.0,9.0
131.0,159.0,0.0,80.6683333333,0.0,0.0,0.0
36.0,159.0,0.0,3.0,0.0,0.0,0.0
24.0,89.0,0.0,89.0,0.0,0.0,0.0
21.0,89.0,91.5618489583,95.2166666667,350.427777778,0.0,0.0
16.0,389.0,0.0,0.0,0.0,0.0,0.0
57.0,159.0,29.2355143229,1.38333333333,449.422222222,0.0,0.0
20.0,389.0,1284.23942057,399.166666667,980.913888889,0.0,0.0
39.0,39.0,0.0,60.0,0.0,240.0,4.0
56.0,209.0,0.0,0.0,0.0,0.0,0.0
16.0,89.0,440.648111979,125.478333333,260.8,93.25,2.0
57.0,159.0,38.5348307292,5.81666666667,27.3694444444,0.0,0.0
47.0,89.0,19.3494466146,89.0666666667,36.9833333333,0.0,0.0
39.0,89.0,192.673339844,73.4766666667,313.986111111,0.0,0.0
21.0,159.0,0.0,39.0,3.7,0.0,0.0
23.0,159.0,426.421386719,173.53,1148.13888889,0.0,0.0
26.0,129.0,0.0,0.0,0.0,0.0,0.0
25.0,89.0,243.157226562,91.1616666667,118.880555556,0.0,0.0
28.0,389.0,0.0,390.0,0.0,100.0,1.0
14.0,19.0,51.3211263021,64.33,95.1722222222,0.0,0.0
